41769, 50051, 29.978612, 106.272171
41756, 32293, 29.046773, 106.711267
41756, 32293, 29.046773, 106.711267
41792, 7753, 29.532761, 106.47411
41792, 7753, 29.532761, 106.47411
41736, 36533, 29.519249, 106.515417
41736, 36533, 29.519249, 106.515417
41736, 36533, 29.519249, 106.515417
41745, 2012, 29.56935, 106.491824
41745, 2012, 29.56935, 106.491824
41784, 2032, 29.572724, 106.541901
41784, 2032, 29.572724, 106.541901
41736, 5491, 29.52739, 106.514421
41736, 5491, 29.52739, 106.514421
41744, 4631, 29.731369, 106.631828
41784, 2391, 29.577098, 106.538757
41760, 4881, 29.547733, 106.53291
41760, 4881, 29.547733, 106.53291
41820, 2902, 30.292901, 108.039159
41820, 2902, 30.292901, 108.039159
41752, 26736, 29.46992, 106.520077
41752, 26736, 29.46992, 106.520077
41764, 38674, 29.527484, 106.556852
41764, 38674, 29.527484, 106.556852
62880, 13351, 27.312661, 105.286016
62880, 13351, 27.312661, 105.286016
62880, 13351, 27.312661, 105.286016
62880, 13351, 27.312661, 105.286016
41792, 6882, 29.582647, 106.469448
41792, 6882, 29.582647, 106.469448
41764, 11722, 29.521752, 106.546152
41764, 11722, 29.521752, 106.546152
41744, 1011, 29.631417, 106.575229
41744, 1011, 29.631417, 106.575229
41768, 24071, 29.610544, 106.609426
41768, 24071, 29.610544, 106.609426
41792, 32162, 29.524367, 106.440502
41792, 32162, 29.524367, 106.440502
41756, 48893, 29.017265, 106.658229
41756, 48893, 29.017265, 106.658229
41780, 5765, 29.419668, 105.59332
41780, 5765, 29.419668, 105.59332
41832, 38223, 29.712681, 107.365248
41832, 38223, 29.712681, 107.365248
41776, 49262, 29.486998, 106.372317
41776, 49262, 29.486998, 106.372317
41832, 38265, 29.700053, 107.386471
41832, 38265, 29.700053, 107.386471
41752, 23703, 29.403858, 106.695877
41752, 23703, 29.403858, 106.695877
41792, 7921, 29.52466, 106.438795
41792, 7921, 29.52466, 106.438795
41769, 31144, 29.991055, 106.268307
41769, 31144, 29.991055, 106.268307
41764, 19611, 29.542896, 106.5886
41764, 19611, 29.542896, 106.5886
33594, 19688, 29.559403, 106.574981
33594, 19688, 29.559403, 106.574981
61723, 6611, 30.623307, 104.081804
61723, 6611, 30.623307, 104.081804
41745, 45743, 29.569352, 106.48824
41745, 45743, 29.569352, 106.48824
41792, 7682, 29.538046, 106.45757
41792, 7682, 29.538046, 106.45757
41792, 7682, 29.538046, 106.45757
42256, 22762, 23.117804, 113.239229
42256, 22762, 23.117804, 113.239229
42256, 22762, 23.117804, 113.239229
58626, 11810, 20.032044, 110.331587
58626, 11810, 20.032044, 110.331587
41778, 54063, 29.588744, 106.299296
61697, 21905, 30.651766, 104.055535
61697, 21905, 30.651766, 104.055535
41792, 14501, 29.537846, 106.455636
41792, 14501, 29.537846, 106.455636
41784, 2372, 29.571293, 106.534494
41784, 2372, 29.571293, 106.534494
41784, 2372, 29.571293, 106.534494
41784, 2372, 29.571293, 106.534494
41736, 5122, 29.538557, 106.530102
41736, 5122, 29.538557, 106.530102
41745, 45746, 29.568957, 106.488774
41745, 45746, 29.568957, 106.488774
41736, 10197, 29.509521, 106.514078
41736, 10197, 29.509521, 106.514078
41760, 11571, 29.56967, 106.547077
41760, 11571, 29.56967, 106.547077
33569, 44406, 30.322382, 108.061137
33569, 44406, 30.322382, 108.061137
41764, 19642, 29.513993, 106.573187
41764, 19642, 29.513993, 106.573187
41760, 4127, 29.567879, 106.566727
41760, 4127, 29.567879, 106.566727
41833, 43222, 29.38626, 107.54096
41833, 43222, 29.38626, 107.54096
61837, 4592, 31.537924, 106.0581
41756, 58781, 28.961788, 106.911534
41756, 58781, 28.961788, 106.911534
42347, 2932, 22.950551, 114.059419
42347, 2932, 22.950551, 114.059419
41821, 4451, 30.935346, 108.696692
41821, 4451, 30.935346, 108.696692
41760, 4892, 29.544644, 106.540742
41760, 4892, 29.544644, 106.540742
41736, 5623, 29.516387, 106.503847
41736, 5623, 29.516387, 106.503847
33563, 24681, 29.553903, 106.238001
33563, 24681, 29.553903, 106.238001
41752, 32211, 29.459915, 106.528286
41752, 32211, 29.459915, 106.528286
44089, 31051, 38.945374, 116.880609
44089, 31051, 38.945374, 116.880609
41744, 45782, 29.752372, 106.644031
41744, 45782, 29.752372, 106.644031
41784, 24083, 29.599128, 106.527336
41784, 24083, 29.599128, 106.527336
41768, 54891, 30.092506, 106.973
41768, 54891, 30.092506, 106.973
33595, 13418, 29.524719, 106.487424
41752, 46181, 29.44911, 106.545585
41752, 46181, 29.44911, 106.545585
41752, 46181, 29.44911, 106.545585
41752, 46181, 29.44911, 106.545585
41752, 46181, 29.44911, 106.545585
41752, 46181, 29.44911, 106.545585
41736, 37381, 29.479186, 106.486889
41736, 37381, 29.479186, 106.486889
41736, 37381, 29.479186, 106.486889
41736, 37381, 29.479186, 106.486889
41792, 7682, 29.538046, 106.45757
41792, 7682, 29.538046, 106.45757
41768, 44671, 29.613027, 106.441597
41768, 44671, 29.613027, 106.441597
41848, 59442, 29.52849, 108.776345
41848, 59442, 29.52849, 108.776345
42360, 21153, 23.015472, 113.130343
42360, 21153, 23.015472, 113.130343
61855, 4603, 30.824164, 106.754444
61855, 4603, 30.824164, 106.754444
41744, 761, 29.666855, 106.609658
41744, 761, 29.666855, 106.609658
41745, 1751, 29.59064, 106.517407
41745, 1751, 29.59064, 106.517407
41744, 3961, 29.680119, 106.579174
41744, 3961, 29.680119, 106.579174
33112, 59053, 32.018286, 105.123812
33112, 59053, 32.018286, 105.123812
41792, 7802, 29.528275, 106.478379
41792, 7802, 29.528275, 106.478379
41744, 5272, 29.750487, 106.632509
41744, 5272, 29.750487, 106.632509
41756, 29216, 29.018358, 106.65914
41832, 61053, 30.206649, 107.261697
41832, 61053, 30.206649, 107.261697
41744, 22862, 29.694298, 106.550396
41744, 22862, 29.694298, 106.550396
59804, 1592, 26.468165, 116.00793
59804, 1592, 26.468165, 116.00793
41768, 58073, 30.01031, 106.749704
41768, 58073, 30.01031, 106.749704
41753, 38622, 29.300096, 106.521452
41753, 38622, 29.300096, 106.521452
54237, 16412, 35.585207, 118.861146
54237, 16412, 35.585207, 118.861146
41760, 4232, 29.559285, 106.583704
41760, 4232, 29.559285, 106.583704
33594, 28318, 29.562658, 106.56592
33594, 28318, 29.562658, 106.56592
41784, 2372, 29.571293, 106.534494
41784, 2372, 29.571293, 106.534494
41764, 46442, 29.512828, 106.526737
41764, 46442, 29.512828, 106.526737
41792, 7735, 29.526048, 106.454014
41792, 7735, 29.526048, 106.454014
41792, 7735, 29.526048, 106.454014
41744, 45618, 29.633153, 106.557864
41744, 45618, 29.633153, 106.557864
41744, 39843, 29.652063, 106.580956
41744, 39843, 29.652063, 106.580956
41792, 7941, 29.524355, 106.481254
41792, 7941, 29.524355, 106.481254
41760, 40765, 29.560386, 106.585008
41760, 40765, 29.560386, 106.585008
41784, 2582, 29.577104, 106.563733
41784, 2582, 29.577104, 106.563733
41736, 8152, 29.509238, 106.510875
41736, 8152, 29.509238, 106.510875
41736, 20551, 29.549861, 106.494082
41736, 20551, 29.549861, 106.494082
41792, 7707, 29.539078, 106.449514
41792, 7707, 29.539078, 106.449514
41745, 22436, 29.570543, 106.484331
41745, 22436, 29.570543, 106.484331
41736, 6342, 29.472343, 106.485138
41736, 6342, 29.472343, 106.485138
41736, 5141, 29.541172, 106.522995
41736, 5141, 29.541172, 106.522995
61713, 18223, 30.875065, 104.013258
61713, 18223, 30.875065, 104.013258
41792, 40686, 29.563213, 106.462497
41792, 40686, 29.563213, 106.462497
33598, 59662, 28.892283, 108.953533
33598, 59662, 28.892283, 108.953533
41816, 46982, 30.800727, 108.385256
41816, 46982, 30.800727, 108.385256
41832, 41481, 29.867538, 107.739536
41832, 41481, 29.867538, 107.739536
22852, 29972, 24.745059, 118.639074
22852, 29972, 24.745059, 118.639074
41736, 6102, 29.491852, 106.54048
41736, 6102, 29.491852, 106.54048
41817, 47472, 30.925349, 108.347096
41817, 47472, 30.925349, 108.347096
41736, 5208, 29.536557, 106.486907
41736, 5208, 29.536557, 106.486907
41792, 39961, 29.54711, 106.456726
41792, 39961, 29.54711, 106.456726
41821, 53691, 31.403212, 109.23875
41821, 53691, 31.403212, 109.23875
33594, 10437, 29.562354, 106.538352
33594, 10437, 29.562354, 106.538352
33594, 10437, 29.562354, 106.538352
41744, 42062, 29.64639, 106.572753
41744, 42062, 29.64639, 106.572753
41778, 1456, 29.616709, 106.332325
41778, 1456, 29.616709, 106.332325
41744, 45803, 29.767637, 106.648912
41744, 45803, 29.767637, 106.648912
41214, 47521, 40.19471, 116.656034
41214, 47521, 40.19471, 116.656034
41745, 11153, 29.586639, 106.522291
41745, 11153, 29.586639, 106.522291
41744, 44242, 29.589604, 106.479387
41744, 44242, 29.589604, 106.479387
33586, 2122, 30.178144, 105.819539
33586, 2122, 30.178144, 105.819539
33586, 2122, 30.178144, 105.819539
33586, 2122, 30.178144, 105.819539
33564, 12207, 29.596732, 106.482575
33564, 12207, 29.596732, 106.482575
41736, 6021, 29.493751, 106.529886
41736, 6021, 29.493751, 106.529886
41744, 721, 29.668453, 106.563541
41744, 721, 29.668453, 106.563541
41736, 5495, 29.525226, 106.515128
41736, 5495, 29.525226, 106.515128
33576, 43070, 30.843037, 107.729625
33576, 43070, 30.843037, 107.729625
41744, 552, 29.684289, 106.585854
41744, 552, 29.684289, 106.585854
41816, 46253, 30.827891, 108.391665
41816, 46253, 30.827891, 108.391665
41760, 12774, 29.558606, 106.546223
41760, 12774, 29.558606, 106.546223
41816, 47481, 30.811755, 108.374327
41816, 47481, 30.811755, 108.374327
41768, 56824, 29.817399, 106.531709
41768, 56824, 29.817399, 106.531709
41768, 56824, 29.817399, 106.531709
41768, 56824, 29.817399, 106.531709
33557, 32202, 29.759488, 107.255567
33557, 32202, 29.759488, 107.255567
41744, 22902, 29.752553, 106.631179
41744, 22902, 29.752553, 106.631179
41784, 38111, 29.584637, 106.526779
41744, 1522, 29.528799, 106.502768
41744, 1522, 29.528799, 106.502768
41760, 4904, 29.544855, 106.535346
41760, 4904, 29.544855, 106.535346
41760, 24882, 29.557978, 106.578938
41760, 24882, 29.557978, 106.578938
41816, 46283, 30.844834, 108.370998
41816, 46283, 30.844834, 108.370998
41816, 46744, 30.801433, 108.386364
41820, 51862, 30.290261, 108.033344
33558, 46458, 30.769487, 108.439482
33558, 46458, 30.769487, 108.439482
62755, 53252, 27.296209, 107.744125
62755, 53252, 27.296209, 107.744125
33559, 43307, 31.434531, 109.165411
33559, 43307, 31.434531, 109.165411
50434, 10921, 45.528541, 126.526021
41773, 27475, 29.84434, 106.053703
41773, 27475, 29.84434, 106.053703
42455, 51121, 22.286387, 113.564999
42455, 51121, 22.286387, 113.564999
41736, 5245, 29.53765, 106.50721
41736, 5245, 29.53765, 106.50721
41833, 42563, 29.145775, 107.096229
41833, 42563, 29.145775, 107.096229
41784, 1942, 29.58175, 106.544717
41784, 1942, 29.58175, 106.544717
41824, 51091, 31.076054, 109.88533
41824, 51091, 31.076054, 109.88533
41753, 3811, 29.379657, 106.518437
41753, 3811, 29.379657, 106.518437
41792, 27341, 29.526127, 106.467443
41792, 27341, 29.526127, 106.467443
41784, 26084, 29.588033, 106.548083
41784, 26084, 29.588033, 106.548083
41744, 41706, 29.593118, 106.497721
41744, 41706, 29.593118, 106.497721
41780, 51226, 29.40326, 105.605915
41780, 51226, 29.40326, 105.605915
41792, 32801, 29.565707, 106.470261
41792, 32801, 29.565707, 106.470261
41792, 8462, 29.474888, 106.434524
41792, 8462, 29.474888, 106.434524
33576, 48840, 30.648643, 107.668172
33576, 48840, 30.648643, 107.668172
41792, 11562, 29.538558, 106.470731
41792, 11562, 29.538558, 106.470731
41768, 23493, 29.829105, 107.044029
41768, 23493, 29.829105, 107.044029
41768, 23493, 29.829105, 107.044029
41792, 11562, 29.538558, 106.470731
41784, 22018, 29.601835, 106.544468
41784, 22018, 29.601835, 106.544468
33551, 38247, 29.155254, 107.094266
33551, 38247, 29.155254, 107.094266
33551, 38247, 29.155254, 107.094266
33551, 38247, 29.155254, 107.094266
33551, 38247, 29.155254, 107.094266
33551, 38247, 29.155254, 107.094266
41736, 5663, 29.515245, 106.491433
41736, 5663, 29.515245, 106.491433
33565, 6467, 29.300293, 106.327733
33565, 6467, 29.300293, 106.327733
41744, 37787, 29.719202, 106.639663
41744, 37787, 29.719202, 106.639663
41784, 28284, 29.579213, 106.511107
41784, 28284, 29.579213, 106.511107
58260, 742, 27.203795, 111.490721
58260, 742, 27.203795, 111.490721
58260, 742, 27.203795, 111.490721
41760, 44545, 29.542614, 106.533359
41760, 44545, 29.542614, 106.533359
41760, 44545, 29.542614, 106.533359
41832, 40831, 30.329707, 107.344184
41832, 40831, 30.329707, 107.344184
41792, 9872, 29.566025, 106.449508
41792, 9872, 29.566025, 106.449508
41760, 4871, 29.550314, 106.549298
41760, 4871, 29.550314, 106.549298
41771, 26552, 29.352929, 105.88986
41771, 26552, 29.352929, 105.88986
8521, 60383, 28.945957, 107.888421
8521, 60383, 28.945957, 107.888421
41736, 5228, 29.547925, 106.519564
41736, 5228, 29.547925, 106.519564
42341, 2012, 23.028284, 113.745806
42341, 2012, 23.028284, 113.745806
63235, 44823, 25.089054, 102.917749
63235, 44823, 25.089054, 102.917749
41792, 7261, 29.55783, 106.450399
41792, 7261, 29.55783, 106.450399
41768, 2923, 29.817253, 106.443598
41768, 2923, 29.817253, 106.443598
47875, 30931, 34.273224, 108.943391
47875, 30931, 34.273224, 108.943391
41764, 3102, 29.497681, 106.598051
41764, 3102, 29.497681, 106.598051
41744, 936, 29.63811, 106.570884
41744, 936, 29.63811, 106.570884
61716, 18293, 30.40779, 103.802873
61716, 18293, 30.40779, 103.802873
61716, 18293, 30.40779, 103.802873
61716, 18293, 30.40779, 103.802873
41736, 42292, 29.497153, 106.526332
41736, 42292, 29.497153, 106.526332
41792, 7072, 29.564767, 106.446454
41792, 7072, 29.564767, 106.446454
41770, 28603, 30.185501, 105.847
41770, 28603, 30.185501, 105.847
41784, 37891, 29.586315, 106.544832
41832, 39411, 29.443056, 107.10899
41832, 39411, 29.443056, 107.10899
41760, 31502, 29.568961, 106.535065
41760, 31502, 29.568961, 106.535065
41784, 1541, 29.601251, 106.54197
41784, 1541, 29.601251, 106.54197
41736, 5134, 29.536549, 106.486846
41736, 5134, 29.536549, 106.486846
34662, 1261, 24.00381, 97.849726
34662, 1261, 24.00381, 97.849726
61754, 431, 30.013436, 103.010907
61754, 431, 30.013436, 103.010907
41744, 2804, 29.578536, 106.599949
41744, 2804, 29.578536, 106.599949
41833, 42123, 29.148932, 107.103376
41833, 42123, 29.148932, 107.103376
