[41760, 4752, 29.552423, 106.578007, 250.0]
[41792, 7052, 29.565642, 106.462437, 162.0]
[41792, 7052, 29.565642, 106.462437, 162.0]
[41792, 7052, 29.565642, 106.462437, 162.0]
[33595, 342, 29.520741, 106.514222, 357.0]
[41771, 26451, 29.349857, 105.896182, 500.0]
[41744, 863, 29.64767, 106.588286, 359.0]
[41744, 863, 29.64767, 106.588286, 359.0]
[41744, 863, 29.64767, 106.588286, 359.0]
[41792, 21802, 29.525339, 106.450084, 500.0]
[41792, 21802, 29.525339, 106.450084, 500.0]
[53573, 8043, 31.555191, 120.336195, 500.0]
[54163, 50563, 35.236239, 119.089002, 337.0]
[41776, 30523, 29.58148, 106.388713, 500.0]
[41784, 2522, 29.577384, 106.53244, 150.0]
[41784, 2522, 29.577384, 106.53244, 150.0]
[41769, 49071, 29.965548, 106.284469, 500.0]
[33580, 21382, 29.898532, 106.470564, 998.0]
[33580, 21382, 29.898532, 106.470564, 998.0]
[41744, 11193, 29.603966, 106.505411, 500.0]
[62730, 16756, 26.570552, 106.715591, 83.0]
[41852, 63371, 28.447795, 109.023781, 334.0]
[41792, 40132, 29.527235, 106.463348, 420.0]
[33596, 11267, 29.449876, 106.438607, 324.0]
[33596, 11267, 29.449876, 106.438607, 324.0]
[41792, 39356, 29.505557, 106.484479, 500.0]
[41764, 40601, 29.51557, 106.573088, 316.0]
[47877, 14763, 34.166572, 109.142626, 1044.0]
[43017, 12111, 31.190637, 121.327893, 130.0]
[41736, 8152, 29.509238, 106.510875, 270.0]
[1043, 17787, 40.393292, 116.701282, 737.0]
[1043, 17787, 40.393292, 116.701282, 737.0]
[1043, 17787, 40.393292, 116.701282, 737.0]
[1043, 17787, 40.393292, 116.701282, 737.0]
[41778, 25663, 29.592234, 106.327445, 500.0]
[41778, 25663, 29.592234, 106.327445, 500.0]
[39175, 51384, 44.109083, 87.711453, 1000.0]
[33193, 31251, 32.141195, 106.620055, 500.0]
[33193, 31251, 32.141195, 106.620055, 500.0]
[61849, 3443, 32.180678, 106.575836, 500.0]
[41756, 58723, 28.598246, 106.673988, 103.0]
[41736, 5227, 29.549343, 106.519428, 131.0]
[41736, 5227, 29.549343, 106.519428, 131.0]
